COCT_MT841400,UV,2009May,R09,Normative,Accepted,No info in Master List; making assumptions from balloting documentation
COCT_MT841400,UV,2012Sep,R09,Reaffirmation,Accepted,
COCT_MT840500,UV,2007Sep,R08,Committee,Accepted,No info in Master List; making assumptions from balloting documentation
COCT_MT840500,UV,2008Sep,R08,Membership,Failed,No info in Master List; making assumptions from balloting documentation
COCT_MT840500,UV,2009Jan,R08,Normative,Accepted,No info in Master List; making assumptions from balloting documentation
COCT_MT840500,UV,2012Sep,R08,Reaffirmation,Accepted,
COCT_MT840200,UV,2007Sep,R09,Committee,Accepted,No info in Master List; making assumptions from balloting documentation
COCT_MT840200,UV,2008Sep,R09,Membership,Failed,No info in Master List; making assumptions from balloting documentation
COCT_MT840200,UV,2009Jan,R09,Normative,Failed,No info in Master List; making assumptions from balloting documentation
COCT_MT840200,UV,2009May,R09,Normative,Accepted,No info in Master List; making assumptions from balloting documentation
COCT_MT840200,UV,2012Sep,R09,Reaffirmation,Accepted,
COCT_MT841500,UV,2007Sep,R09,Committee,Accepted,No info in Master List; making assumptions from balloting documentation
COCT_MT841500,UV,2008Sep,R09,Membership,Failed,No info in Master List; making assumptions from balloting documentation
COCT_MT841500,UV,2009Jan,R09,Normative,Failed,No info in Master List; making assumptions from balloting documentation
COCT_MT841500,UV,2009May,R09,Normative,Accepted,No info in Master List; making assumptions from balloting documentation
COCT_MT841500,UV,2012Sep,R09,Reaffirmation,Accepted,
COCT_MT841300,UV,2007Sep,R09,Committee,Accepted,No info in Master List; making assumptions from balloting documentation
COCT_MT841300,UV,2008Sep,R09,Membership,Failed,No info in Master List; making assumptions from balloting documentation
COCT_MT841300,UV,2009Jan,R09,Normative,Failed,No info in Master List; making assumptions from balloting documentation
COCT_MT841300,UV,2009May,R09,Normative,Accepted,No info in Master List; making assumptions from balloting documentation
COCT_MT841300,UV,2012Sep,R09,Reaffirmation,Accepted,
COCT_MT840300,UV,2007Sep,R09,Committee,Accepted,No info in Master List; making assumptions from balloting documentation
COCT_MT840300,UV,2008Sep,R09,Membership,Failed,No info in Master List; making assumptions from balloting documentation
COCT_MT840300,UV,2009Jan,R09,Normative,Failed,No info in Master List; making assumptions from balloting documentation
COCT_MT840300,UV,2009May,R09,Normative,Accepted,No info in Master List; making assumptions from balloting documentation
COCT_MT840300,UV,2012Sep,R09,Reaffirmation,Accepted,
COCT_MT500000,UV,2004Jan,R02,Membership,Failed,
COCT_MT500000,UV,2004May,R02,Membership,Accepted,
COCT_MT500000,UV,2005Jan,R04,Committee,Failed,
COCT_MT500000,UV,2005May,R04,Committee,Accepted,
COCT_MT500000,UV,2005Sep,R04,Membership,Accepted,
COCT_MT500000,UV,2012Sep,R04,Reaffirmation,Accepted,
COCT_MT410000,UV,2007Sep,R08,Committee,Failed,No info in Master List; making assumptions from balloting documentation
COCT_MT410000,UV,2008Sep,R08,Membership,Accepted,No info in Master List; making assumptions from balloting documentation
COCT_MT410000,UV,2012Sep,R08,Reaffirmation,Accepted,
COCT_MT411000,UV,2007Sep,R08,Committee,Accepted,No info in Master List; making assumptions from balloting documentation
COCT_MT411000,UV,2008Sep,R08,Membership,Accepted,No info in Master List; making assumptions from balloting documentation
COCT_MT411000,UV,2012Sep,R08,Reaffirmation,Accepted,
COCT_MT410300,UV,2008Jan,R08,Committee,Accepted,Master list wasn't clear with the release nor disposition; making assumptions from balloting documentation
COCT_MT410300,UV,2008Sep,R08,Membership,Accepted,No info in Master List; making assumptions from balloting documentation
COCT_MT410300,UV,2012Sep,R08,Reaffirmation,Accepted,
COCT_MT670000,UV,2004Jan,R01,Membership,Accepted,
COCT_MT670000,UV,2005Jan,R04,Committee,Failed,
COCT_MT670000,UV,2005May,R04,Committee,Accepted,
COCT_MT670000,UV,2005Sep,R04,Membership,Accepted,
COCT_MT670000,UV,2012Sep,R04,Reaffirmation,Accepted,
COCT_MT550000,UV,2007May,R07,Committee,Accepted,"Assume disposition of ""accepted"" since the following ballot is at Membership level"
COCT_MT550000,UV,2007Sep,R07,Membership,Accepted,Master List has Disposition of R; making assumptions from balloting documentation
COCT_MT550000,UV,2012Sep,R07,Reaffirmation,Accepted,
COCT_MT430000,UV,2008May,R09,Committee,Failed,No info in Master List; making assumptions from balloting documentation
COCT_MT430000,UV,2008Sep,R09,Committee,Accepted,No info in Master List; making assumptions from balloting documentation
COCT_MT430000,UV,2009Jan,R09,Normative,Accepted,No info in Master List; making assumptions from balloting documentation
COCT_MT430000,UV,2012Sep,R09,Reaffirmation,Accepted,
COCT_MT040203,UV,2004Jan,R01,Membership,Accepted,
COCT_MT040203,UV,2012Sep,R01,Reaffirmation,Accepted,
COCT_MT050001,UV,2004Jan,R01,Membership,Accepted,
COCT_MT050001,UV,2007May,R07,Committee,Accepted,No info in Master List; making assumptions from balloting documentation
COCT_MT050001,UV,2007Sep,R07,Membership,Accepted,
COCT_MT050001,UV,2012Sep,R07,Reaffirmation,Accepted,
COCT_MT050002,UV,2004Jan,R04,Membership,Failed,
COCT_MT050002,UV,2004May,R04,Membership,Failed,
COCT_MT050002,UV,2005Jan,R04,Committee,Failed,Using data from the CMET Master List Spreadsheet contained ballot history informaton as the ballot documentation included this CMET only under 'Summary of Changes'. 
COCT_MT050002,UV,2005May,R04,Committee,Accepted,Using data from the CMET Master List Spreadsheet contained ballot history informaton as the ballot documentation included this CMET only under 'Summary of Changes'. 
COCT_MT050002,UV,2005Sep,R04,Membership,Accepted,
COCT_MT050002,UV,2007May,R09,Committee,Failed,No info in Master List; making assumptions from balloting documentation
COCT_MT050002,UV,2007Sep,R09,Committee,Failed,
COCT_MT050002,UV,2008May,R09,Committee,Failed,No info in Master List; making assumptions from balloting documentation
COCT_MT050002,UV,2008Sep,R09,Committee,Accepted,No info in Master List; making assumptions from balloting documentation
COCT_MT050002,UV,2009Jan,R09,Normative,Accepted,No info in Master List; making assumptions from balloting documentation
COCT_MT050002,UV,2012Sep,R09,Reaffirmation,Accepted,
COCT_MT050003,UV,2004Jan,R04,Committee,Failed,
COCT_MT050003,UV,2004May,R04,Committee,Failed,
COCT_MT050003,UV,2005Jan,R04,Committee,Failed,Using data from the CMET Master List Spreadsheet contained ballot history informaton as the ballot documentation included this CMET only under 'Summary of Changes'. 
COCT_MT050003,UV,2005May,R04,Committee,Accepted,Using data from the CMET Master List Spreadsheet contained ballot history informaton as the ballot documentation included this CMET only under 'Summary of Changes'. 
COCT_MT050003,UV,2005Sep,R04,Membership,Accepted,
COCT_MT050003,UV,2007May,R09,Committee,Failed,No info in Master List; making assumptions from Balloting documentation
COCT_MT050003,UV,2007Sep,R09,Committee,Failed,
COCT_MT050003,UV,2008May,R09,Committee,Failed,"Assume disposition of ""failed"" since the following ballot is at Committee level"
COCT_MT050003,UV,2008Sep,R09,Committee,Accepted,No info in Master List; making assumptions from balloting documentation
COCT_MT050003,UV,2009Jan,R09,Normative,Accepted,No info in Master List; making assumptions from balloting documentation
COCT_MT050003,UV,2012Sep,R09,Reaffirmation,Accepted,
COCT_MT050007,UV,2006Jan,R08,Committee,Failed,
COCT_MT050007,UV,2006May,R08,Committee,Failed,
COCT_MT050007,UV,2007Jan,R08,Informative,Failed,
COCT_MT050007,UV,2007May,R08,Committee,Failed,The CMET Master List spreadsheet indicated CMET did not ballot; the ballot documentation indicated CMET would ballot at the Committee level. 
COCT_MT050007,UV,2007Sep,R08,Committee,Failed,
COCT_MT050007,UV,2008May,R08,Committee,Accepted,"Assume disposition of ""accepted"" since the following ballot is at Membership level"
COCT_MT050007,UV,2008Sep,R08,Membership,Accepted,
COCT_MT050007,UV,2012Sep,R08,Reaffirmation,Accepted,
COCT_MT050203,UV,2004Jan,R01,Membership,Accepted,
COCT_MT050203,UV,2007May,R07,Committee,Failed,No info in Master List; Ballot documentation indicates it balloted at Committee level; assuming failed since the next ballot is at Committee
COCT_MT050203,UV,2007Sep,R07,Committee,Accepted,
COCT_MT050203,UV,2008May,R07,Membership,Accepted,No info in Master List; making assumptions from balloting documentation
COCT_MT050203,UV,2012Sep,R07,Reaffirmation,Accepted,
COCT_MT050207,UV,2006Jan,R07,Committee,Failed,
COCT_MT050207,UV,2006May,R07,Committee,Failed,
COCT_MT050207,UV,2007Jan,R07,Informative,Failed,Is Informative correct?     Master List had this entry but the ballot documentation list didn't include this
COCT_MT050207,UV,2007May,R07,Committee,Accepted,Master List has an X for this row; Ballot documentation indicates it balloted at Committee level; assuming passed since the next ballot is at Membership
COCT_MT050207,UV,2007Sep,R07,Membership,Accepted,
COCT_MT050207,UV,2012Sep,R07,Reaffirmation,Accepted,
COCT_MT050208,UV,2006Jan,R07,Committee,Failed,Release? R07?
COCT_MT050208,UV,2006May,R07,Committee,Failed,Release? R07?
COCT_MT050208,UV,2007Jan,R07,Informative,Failed,Is Informative correct?     Master List had this entry but the ballot documentation didn't
COCT_MT050208,UV,2007May,R07,Committee,Accepted,Master List has an X for this row; Ballot documentation indicates it balloted at Committee level; assuming failed since the next ballot is at Committee
COCT_MT050208,UV,2007Sep,R07,Membership,Accepted,Master List has Committee level; Ballot documentation indicates Membership level
COCT_MT050208,UV,2012Sep,R07,Reaffirmation,Accepted,
COCT_MT250000,UV,2004Jan,R03,Committee,Failed,"Ballot history info only resided in the CMET Master List spreadsheet; did not have CMET info in ballot documentation until January, 2005"
COCT_MT250000,UV,2004May,R03,Committee,Failed,
COCT_MT250000,UV,2005Jan,R03,Membership,Accepted,
COCT_MT250000,UV,2012Sep,R03,Reaffirmation,Accepted,
COCT_MT040000,UV,2004Jan,R01,Membership,Accepted,
COCT_MT040000,UV,2012Sep,R01,Reaffirmation,Accepted,
COCT_MT040300,UV,2004Jan,R01,Membership,Accepted,
COCT_MT040300,UV,2012Sep,R01,Reaffirmation,Accepted,
COCT_MT040200,UV,2004Jan,R01,Membership,Accepted,
COCT_MT040200,UV,2012Sep,R01,Reaffirmation,Accepted,
COCT_MT040205,UV,2004Jan,R01,Membership,Accepted,
COCT_MT040205,UV,2012Sep,R01,Reaffirmation,Accepted,
COCT_MT080000,UV,2004Jan,R09,Committee,Failed,
COCT_MT080000,UV,2004May,R09,Committee,Failed,
COCT_MT080000,UV,2005Jan,R09,DSTU,Failed,
COCT_MT080000,UV,2005May,R09,Committee,Accepted,
COCT_MT080000,UV,2005Sep,R09,DSTU,Accepted,
COCT_MT080000,UV,2006Jan,R09,DSTU,Failed,
COCT_MT080000,UV,2006May,R09,Committee,Failed,
COCT_MT080000,UV,2007Jan,R09,Committee,Failed,
COCT_MT080000,UV,2008Sep,R09,Committee,Failed,No info in Master List; making assumptions from balloting documentation
COCT_MT080000,UV,2009Jan,R09,Committee,Accepted,No info in Master List; making assumptions from balloting documentation
COCT_MT080000,UV,2009May,R09,Normative,Accepted,No info in Master List; making assumptions from balloting documentation
COCT_MT080000,UV,2012Sep,R09,Reaffirmation,Accepted,
COCT_MT080100,UV,2004Jan,R09,Committee,Failed,
COCT_MT080100,UV,2004May,R09,Committee,Failed,
COCT_MT080100,UV,2005Jan,R09,DSTU,Failed,
COCT_MT080100,UV,2005May,R09,Committee,Accepted,
COCT_MT080100,UV,2005Sep,R09,DSTU,Accepted,
COCT_MT080100,UV,2006Jan,R09,DSTU,Failed,
COCT_MT080100,UV,2006May,R09,Committee,Failed,
COCT_MT080100,UV,2007Jan,R09,Committee,Failed,
COCT_MT080100,UV,2008Sep,R09,Committee,Failed,No info in Master List; making assumptions from balloting documentation
COCT_MT080100,UV,2009Jan,R09,Committee,Accepted,No info in Master List; making assumptions from balloting documentation
COCT_MT080100,UV,2009May,R09,Normative,Accepted,No info in Master List; making assumptions from balloting documentation
COCT_MT080100,UV,2012Sep,R09,Reaffirmation,Accepted,
COCT_MT080200,UV,2006May,R09,Committee,Failed,
COCT_MT080200,UV,2007Jan,R09,Committee,Failed,No info in Master List; making assumptions from balloting documentation
COCT_MT080200,UV,2008Sep,R09,Committee,Failed,No info in Master List; making assumptions from balloting documentation
COCT_MT080200,UV,2009Jan,R09,Committee,Failed,No info in Master List; making assumptions from balloting documentation
COCT_MT080200,UV,2009May,R09,Normative,Accepted,"Assume disposition of ""accepted"" since no more balloting occurred"
COCT_MT080200,UV,2012Sep,R09,Reaffirmation,Accepted,
COCT_MT560000,UV,2007May,R07,Committee,Accepted,Master list wasn't clear with the disposition; making assumptions from balloting documentation that the next level was Membership
COCT_MT560000,UV,2007Sep,R07,Membership,Accepted,Master List has Committee level; Ballot documentation indicates Membership level
COCT_MT560000,UV,2012Sep,R07,Reaffirmation,Accepted,
